UC_SEQ,MAIN_TITLE,GUGUN_NM,LAT,LNG,PLACE,TITLE,SUBTITLE,ADDR1,ADDR2,CNTCT_TEL,HOMEPAGE_URL,USAGE_DAY_WEEK_AND_TIME,RPRSNTV_MENU,MAIN_IMG_NORMAL,MAIN_IMG_THUMB,ITEMCNTNTS
1584,이레옥,해운대구,35.154057,129.14583,이레옥,이레옥,수육,부산 해운대구 마린시티3로 51 (우동),,051-742-6421,,24시간 영업,"곰탕, 양곰탕, 특섞어곰탕, 수육",https://www.visitbusan.net/uploadImgs/files/cntnts/20230612162233926_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612162233926_thumbL,"곰탕 전문점. 한우를 사용한 담백하고 깔끔한 맛의 곰탕을 즐길 수 있다. 
양이 들어간 양곰탕도 인기 메뉴. 
테라스에 앉으면 광안대교가 한눈에 보여 최고의 전망을 자랑한다.
"
1585,칠성횟집,수영구,35.155697,129.12259,칠성횟집,칠성횟집,생선회,부산 수영구 광안해변로 263 (민락동),,051-753-3704,,12:00~22:00,"도다리세꼬시, 우럭, 광어, 잡어, 참돔, 광어통마리",,,"광안대교를 바라보면서 세꼬시를 즐길 수 있는 곳. 세꼬시를 찍어 먹는 쌈장이 이 집 맛의 비결이다. 
합리적인 가격에 질 좋은 세꼬시를 맛볼 수 있으며 뚝배기에 끓여 내오는 매운탕 맛도 일품이다.
"
1586,남풍,해운대구,35.16022,129.16527,남풍,남풍,일반중식,부산 해운대구 해운대해변로 296 (중동),,051-749-2260,,"12:00~14:30/ 18:00~21:30 | 토, 일요일 12:00~15:00 / 18:00~22:00","점심코스, 셰프시그니처코스, 스페셜코스, 불도장, 어자해삼송이",https://www.visitbusan.net/uploadImgs/files/cntnts/20230612163040120_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612163040120_thumbL,"오랜 기간 부산의 고급 중식당을 대표하고 있는 곳. 
정통 광동식 중식을 한국식으로 재해석해 선보인다. 
어자해삼, 광동식 송아지갈비요리, 불도장 등은 남풍만의 레시피로 만들어지는 시그니처 메뉴다. 
파라다이스호텔 신관 3층에 위치하며 바다가 보이는 전망도 훌륭하다.
"
1587,랩24바이쿠무다,해운대구,35.177433,129.19717,랩24바이쿠무다,랩24바이쿠무다,프랑스식,부산 해운대구 송정광어골로 41 (송정동),,051-701-1301,,12:00~15:00/17:30~22:00 (예약제로 운영됨),"런치코스, 디너코스",https://www.visitbusan.net/uploadImgs/files/cntnts/20230612163348599_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612163348599_thumbL,"에드워드권 셰프의 파인 다이닝 프렌치 레스토랑. 
탁트인 송정의 오션뷰를 볼 수 있으며, 고급스러운 분위기에서 섬세한 코스 요리를 합리적인 가격으로 즐길 수 있다. 
쿠무다라는 문화복합공간 4층에 자리 잡고 있다.
"
1588,르도헤,해운대구,35.15545,129.1466,르도헤,르도헤,모던한식,부산광역시 해운대구 마린시티3로 37 (우동),,0507-1438-8522,,17:00~21:30,디너코스,,,"고급스러운 분위기의 모던한식 바로, 아름다운 야경을 보며 코스를 즐길 수 있다. 
문어, 장어, 방어 등 다양한 제철 해산물을 사용한 요리가 나온다. 
칵테일 바도 함께 운영하고 있어 늦은 시간에 칵테일 한잔하기에도 좋다
"
1589,마이클어반팜테이블,수영구,35.176235,129.11557,마이클어반팜테이블,마이클어반팜테이블,뉴아메리칸,부산 수영구 구락로123번길 20 (망미동),,051-602-8650,,"11:30~14:30/17:00~22:00 | 토, 일요일 11:00~22:00","비즈니스코스, 마이클스코스, 샐러드, 파스타, 샌드위치&버거, 코코넛슈림프, 그릴드칼라마리",https://www.visitbusan.net/uploadImgs/files/cntnts/20230612165530398_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612165530398_thumbL,"부산의 제철 식재료를 사용하여 미국식으로 풀어내는 아메리칸 레스토랑. 
파히타나 트러플스파게티, 마이클시그니처버거 등이 추천 메뉴. 
부산의 시티뷰 야경을 즐길 수 있는 야외 테라스 자리를 적극 추천한다. 
복합문화공간 F1963에 위치해 있다.
"
1590,모리,해운대구,35.160202,129.16658,모리,모리,가이세키,부산 해운대구 해운대해변로298번길 24  (중동),,0507-1349-9891,,18:00~24:00,코스,,,"해운대 바다뷰를 즐기며 일식 가이세키를 경험할 수 있는 곳. 
인테리어와 직원의 유카타까지 일본 분위기를 물씬 느낄 수 있다. 
신선한 제철 해산물을 활용한 회부터 스이모노, 튀김, 구이, 솥밥 등 다양하게 맛본다. 
팔레드 시즈리조트 2층에 위치한다.
"
1591,무궁화,부산진구,35.15679,129.05641,무궁화,무궁화,일반한식,부산 부산진구 가야대로 772 (부전동),,051-810-6330,,12:00~15:00 / 18:00~21:30,"수련, 동백, 무궁화, 모란, 한우불고기반상",,,"백양산을 바라보는 전경과 어우러진 기품있는 한식당으로 롯데호텔부산 43층에 위치한다. 
한국 정통 반가 음식을 새롭게 해석한 고급 한정식을 낸다. 
한국적인 맛에 현대적인 감각을 가미하여 내국인은 물론 외국인에게도 인기다. 
한식과 어울리는 와인 컬렉션을 갖추고 있으며 
무슬림을 위한 할랄 메뉴도 준비되어 있다.
"
1592,사까에,해운대구,35.16022,129.16527,사까에,사까에,데판야키,부산 해운대구 해운대해변로 296 (중동),,051-749-2248,,"12:00~14:30 / 18:00~21:00 | 토, 일요일 12:00~15:00 / 18:00~22:00","코스, 세트, 철판코스",https://www.visitbusan.net/uploadImgs/files/cntnts/20230612170609406_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612170609406_thumbL,"파라다이스호텔에 자리한 일식당. 신선한 재료를 활용한, 수준 높은 정통 일식의 진수를 맛볼 수 있다. 
스시 카운터도 인기 있으며, 식재료 본연의 맛을 최대한 살린 데판야키도 추천할 만하다.
"
1593,셔블,해운대구,35.155994,129.15404,셔블,셔블,일반한식,부산 해운대구 동백로 67 (우동),,051-749-7437,,11:30~21:00,"코스요리, 한우불갈비, 한우육회비빔밥, 한우떡갈비반상차림",,,"웨스틴조선부산호텔에 오랜 기간 운영되고 있는 한식당으로, 정성이 가득한 한국 전통 요리가 준비되어 있다. 
해운대 바다가 한눈에 보이는 연회실은 중요한 사람과의 모임 장소로 이용된다.
"
1594,아쁘앙,기장군,35.200165,129.2289,아쁘앙,아쁘앙,프랑스식,부산 기장군 기장읍 기장해안로 268-31,,051-604-7266,,12:00~21:00,"런치코스, 디너코스",https://www.visitbusan.net/uploadImgs/files/cntnts/20230612171254815_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612171254815_thumbL,"탁 트인 바다를 보며 코스 요리를 즐길 수 있는 곳. 
8가지 메뉴로 구성된 코스 메뉴를 선보이며, 프렌치에 한식을 가미한 요리를 맛볼 수 있다. 
메인인 스테이크 뒤에는 한식 반상이 나오는 것이 특징. 
코스에 포함된 생선 요리는 계절에 따라 바뀐다. 예약제로만 운영된다.
"
1595,아오모리,해운대구,35.167812,129.13281,아오모리,아오모리,일식,부산 해운대구 센텀3로 20 (우동),,051-720-8201,,"12:00~14:30 / 18:00~21:50 | 토, 일요일 11:30~14:50 / 18:00~ 
21:50","런치오마카세, 디너스시오마카세",,,"센텀호텔 내의 일식당으로 수준 높은 사시미를 맛볼 수 있다. 
코스를 시키면 사시미가 나온 후에 각종 해물이 나오고 채소와 관자, 소고기구이, 식사 메뉴가 뒤이어 나온다. 
스시코스도 인기 있으며 사케 리스트도 좋은 편이다.
"
1596,율링,해운대구,35.158867,129.1706,율링,율링,소고기구이,부산 해운대구 달맞이길62번길 28 (중동),,051-741-3323,,"17:20~21:30 │토, 일요일 17:00~21:30","코스, 스페셜코스, 한우구이, 와인글라스페어링",https://www.visitbusan.net/uploadImgs/files/cntnts/20230612175041562_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612175041562_thumbL,"해운대의 멋진 오션뷰를 즐길 수 있는 한우 다이닝 레스토랑. 
고급스러운 공간에서 한식에 재패니즈 프렌치가 가미된 한우 오마카세를 즐길 수 있다. 
카운터 좌석과 여러 개의 개별 룸, 커다란 와인 셀러를 갖추고 있다.
"
1597,차오란,해운대구,35.16133,129.16801,차오란,차오란,광동식중식,부산 해운대구 달맞이길 30 (중동),,051-922-1250,,12:00~15:00/18:00~21:30 (마지막 주문 21:00),"런치세트, 디너세트, 차오란덕, 딤섬셀렉션, 페킹덕",,,"부산 시그니엘호텔의 중식 다이닝 레스토랑. 1920년대 홍콩의 분위기를 반영하였으며 모던 광동식 요리를 맛볼 수 있다. 
낮에는 딤섬과 차를, 저녁에는 바에서 칵테일을 즐길 수 있다.
"
1598,팔레드신,해운대구,35.160065,129.16313,팔레드신,팔레드신,모던차이니즈,부산 해운대구 해운대해변로 292 (중동),,051-922-5100,,12:00~14:30 / 18:00~21:30,"런치코스, 디너코스, 북경오리, 이베리코차슈, 바삭한삼겹살바비큐, 전복양장피, 불도장, 사천식라즈가지, 훈연향메로",,,"오션뷰를 즐길 수 있는 그랜드조선부산호텔의 모던 차이니즈 레스토랑. 
시그니처는 단연 북경오리. 소흥주칠리새우, 훈연향메로도 인기 메뉴며, 불도장, 탕수육 등 웨스틴조선 홍연의 대표 메뉴도 맛볼 수 있다. 
북경오리는 최소 2일 전에 예약해야 한다.
"
1599,팔레트,남구,35.131638,129.11977,팔레트,팔레트,프랑스식,부산 남구 분포로 66-30 (용호동),,051-626-2364,,"18:00~23:00 | 금, 토, 일요일 12:00~15:00 / 18:00~23:00 ","디너7코스, 런치5코스",,,"네오 비스트로를 표방하는 프렌치 레스토랑. 아뮈즈에서 시작해서 애피타이저, 메인 요리까지 고급 식재료를 사용한 아름답고 섬세한 플레이팅의 요리를 즐길 수 있다. 
처음에는 와인바로 시작한 곳으로, 와인 페어링을 추천한다.
"
1600,하레마,해운대구,35.157204,129.14482,하레마,하레마,스시,부산 해운대구 마린시티2로 33 (우동),,0507-1354-6558,,"12:00~14:00 / 17:00~22:00│화, 수요일 17:00~22:00","런치세트, 디너1부, 디너2부",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613092152629_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613092152629_thumbL,"신선한 고급 제철 재료를 사용하는 스시 오마카세. 디너코스는 10가지가 넘는 츠마미가 먼저 나온다. 
참치와 성게알, 아보카도 무스를 디올 접시에 서브한 뒤 김에 싸서 내주는 시그니처 요리를 맛볼 수 있다. 
시즈오카에서 공수해온 마즈마 와사비를 즉석에서 갈아 사용한다.
"
1601,60년전통할매국밥,동구,35.141018,129.05618,60년전통할매국밥,60년전통할매국밥,돼지국밥,부산 동구 중앙대로533번길 4 (범일동),,051-646-6295,,10:00~20:00,"돼지국밥, 내장국밥, 국수, 따로국밥, 수육",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613093228255_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613093228255_thumbL,"부추를 넣어 먹는 부산식 돼지국밥이 유명하다. 국물 맛이 깔끔하며, 국밥에 부추를 듬뿍 넣어 맛을 더 잘 즐길 수 있다. 
수백은 수육백반을 말하는 것으로, 국밥과 함께 수육, 순대 등을 따로 내준다.
"
1602,개금밀면,부산진구,35.152542,129.02509,개금밀면,개금밀면,밀면,부산 부산진구 가야대로482번길 9-4 (개금동),,051-892-3466,,11:00~19:40,"물밀면, 비빔밀면, 개금만두, 고기고명, 회고명추가",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613095016120_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613095016120_thumbL,"가야밀면과 함께 50년이 넘는 역사를 자랑하는 곳. 
밀가루에 고구마 전분을 섞어서 만든 면발의 쫄깃함이 특징이다. 
여름에는 줄을 서야 먹을 수 있다.
"
1603,구포촌국수,금정구,35.26658,129.08473,구포촌국수,구포촌국수,국수,부산 금정구 금샘로 490 (남산동),,051-515-1751,,"10:30~15:00ㅣ토, 일요일 10:30~19:00",국수,,,"멸치 국수 한 가지만 전문으로 하는 곳. 국수를 주문하면 삶은 면이 나오는데, 양은주전자에 담긴 육수를 취향에 따라 부어 먹는다. 
육수는 남해안 멸치를 푹 끓여 만든다. 다진 청양고추를 듬뿍 넣어서 먹는 맛이 일품이다. 구포국수의 원조집이라 할 수 있다.
"
1604,금수복국,해운대구,35.16242,129.16449,금수복국,금수복국,복,부산광역시 해운대구 중동1로43번길 23 (중동),,0507-1334-3600,,"1층 금수복국 00:00-24:00
2층 복요리 전문점 11:00-22:00
2층 (15:00-17:00 브레이크 타임 / 13:00, 20:30 라스트 오더)","복국, 복튀김, 복껍질튀김, 복껍질무침, 복찜, 복수육, 복사시미",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613095933451_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613095933451_thumbL,"해운대 일대에서 가장 오래된 복국집. 복국은 부산의 대표적인 속풀이 해장국으로, 맑은 지리복국 한 그릇이면 숙취가 말끔히 사라진다. 
얼큰한 복매운탕도 좋지만, 담백한 복어 맛을 제대로 보려면 지리를 권할 만하다. 
2층은 다양한 복코스를 즐길 수 있는 공간으로 운영된다.
"
1605,금용,북구,35.205463,128.99666,금용,금용,중국만두,부산 북구 구포만세길 75 (구포동),,051-332-1261,,10:30~20:30,"물만두, 찐만두, 군만두, 만두국밥",,,"직접 빚은 옛날식 찐만두를 맛볼 수 있는 곳으로, 화교가 운영한다. 
만두는 미리 만들어놓지 않고 그날그날 새로 만들기 때문에 육즙이 살아 있다. 
군만두도 인기 메뉴며 식사로는 만두국밥을 추천할 만하다. 
50년 넘게 만두에만 집중해온 저력을 느낄 수 있다. 
군만두는 오전 10시 반 이후부터 먹을 수 있으니 방문 시 참고할 것.
"
1606,기장곰장어,기장군,35.1853,129.2114,기장곰장어,기장곰장어,곰장어,부산 기장군 기장읍 기장해안로 70,,051-721-2934,,11:00~22:00(마지막 주문 20:30),"짚불구이, 통구이, 양념구이, 소금구이, 곰장어매운탕, 곰장어된장국",,,"짚불에 굽는 기장 곰장어구이의 원조. 짚불에서 적당히 구워진 곰장어의 새까맣게 탄 껍질을 벗기면 
노릇노릇하게 익은 하얀 속살이 드러나는데, 먹기 좋게 잘라 소금이나 기름장에 찍어 먹는다. 
솔잎의 향긋함이 더해지는 생솔잎곰장어와 구수한 맛의 곰장어된장국 등도 맛볼 수 있다.
"
1607,동래할매파전,동래구,35.204605,129.08386,동래할매파전,동래할매파전,파전,부산 동래구 명륜로94번길 43-10 (복천동),,051-552-0792,,12:00~15:30/17:00~21:00,"동래파전, 동래고동찜, 약초전병무침, 삼색더덕구이, 골뱅이무침, 뚜기상, 뚜미상",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613102734246_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613102734246_thumbL,"80여 년에 걸쳐 4대째 이어오는 파전의 대명사인 곳이다. 
식사 대용으로도 좋은 두꺼운 파전은 해산물이 적당히 어우러져 깊은 맛을 낸다. 
대합, 새우, 굴, 홍합 등을 넣어 유채꽃 기름으로 부쳐내는 것이 특징. 
파전과 고동찜, 골뱅이무침, 더덕구이 등으로 구성된 한상차림 메뉴도 인기가 많다.
"
1608,물꽁식당,중구,35.104496,129.02438,물꽁식당,물꽁식당,아귀,부산 중구 흑교로59번길 3 (보수동2가),,051-257-3230,,10:00~22:00,"아귀찜, 아귀수육, 아귀탕",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613103828538_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613103828538_thumbL,"60년 넘게 아귀찜만을 만들어 온 아귀 전문점이다. 싱싱한 생아귀만을 사용해 깔끔하면서도 뒷맛이 개운한 찜 요리를 선보이고 있다. 
아귀찜에는 경상도 지역에서 먹는 방앗잎이 들어가 향과 맛이 낯설 수 있다.
"
1609,박옥희할매집원조복국,해운대구,35.158867,129.1706,박옥희할매집원조복국,박옥희할매집원조복국,복,부산 해운대구 달맞이길62번길 28 (중동),,051-747-7625,,24시간 영업,"복국, 복매운탕, 은복수육, 대구탕",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613104626061_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613104626061_thumbL,"깔끔한 맛의 복국을 즐길 수 있는 곳. 복국은 고기를 알맞게 넣고 육수를 잘 빼는 것이 중요한데, 알맞은 농도의 육수를 사용하여 상당한 맛을 자랑한다. 
규모는 작아도 점심때면 줄을 서서 기다릴 정도로 인기가 많다.
"
